,path,s,n,a
24417,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2965.0,36,82.36111111111111
24418,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2963.0,36,82.30555555555556
24419,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2968.0,36,82.44444444444444
24420,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2967.0,36,82.41666666666667
24421,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2971.0,36,82.52777777777777
24422,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2967.0,36,82.41666666666667
24423,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2961.0,36,82.25
24424,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2968.0,36,82.44444444444444
24425,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2964.0,36,82.33333333333333
24426,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2957.0,36,82.13888888888889
24427,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2961.0,36,82.25
24428,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2956.0,36,82.11111111111111
24429,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2949.0,36,81.91666666666667
24430,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2947.0,36,81.86111111111111
24431,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2949.0,36,81.91666666666667
24432,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2954.0,36,82.05555555555556
24433,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2958.0,36,82.16666666666667
24434,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2951.0,36,81.97222222222223
24435,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2955.0,36,82.08333333333333
24436,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2956.0,36,82.11111111111111
24437,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2955.0,36,82.08333333333333
24438,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2960.0,36,82.22222222222223
24439,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2956.0,36,82.11111111111111
24440,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2961.0,36,82.25
24441,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2957.0,36,82.13888888888889
24442,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2953.0,36,82.02777777777777
24443,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2950.0,36,81.94444444444444
24444,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2959.0,36,82.19444444444444
24445,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2953.0,36,82.02777777777777
24446,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2955.0,36,82.08333333333333
24447,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2949.0,36,81.91666666666667
24448,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2959.0,36,82.19444444444444
24449,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2952.0,36,82.0
24450,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2951.0,36,81.97222222222223
24451,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2946.0,36,81.83333333333333
24452,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2947.0,36,81.86111111111111
24453,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2942.0,36,81.72222222222223
24454,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2940.0,36,81.66666666666667
24455,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2939.0,36,81.63888888888889
24456,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2940.0,36,81.66666666666667
24457,data/mat_data/Lyne\Falls Mat\LMATFALL36\36L.csv,2939.0,36,81.63888888888889
30643,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4170.0,49,85.10204081632654
30644,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4190.0,49,85.51020408163265
30645,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4180.0,49,85.3061224489796
30646,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4188.0,49,85.46938775510205
30647,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4181.0,49,85.3265306122449
30648,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30649,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4173.0,49,85.16326530612245
30650,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30651,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4176.0,49,85.22448979591837
30652,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30653,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30654,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4184.0,49,85.38775510204081
30655,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4156.0,49,84.81632653061224
30656,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4174.0,49,85.18367346938776
30657,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,49,85.08163265306122
30658,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4181.0,49,85.3265306122449
30659,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4170.0,49,85.10204081632654
30660,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4170.0,49,85.10204081632654
30661,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,49,85.24489795918367
30662,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30663,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4179.0,49,85.28571428571429
30664,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4179.0,49,85.28571428571429
30665,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4181.0,49,85.3265306122449
30666,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,49,85.24489795918367
30667,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30668,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4176.0,49,85.22448979591837
30669,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4176.0,49,85.22448979591837
30670,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30671,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4185.0,49,85.40816326530613
30672,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4188.0,49,85.46938775510205
30673,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30674,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4190.0,49,85.51020408163265
30675,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4186.0,49,85.42857142857143
30676,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30677,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4185.0,49,85.40816326530613
30678,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30679,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4180.0,49,85.3061224489796
30680,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4180.0,49,85.3061224489796
30681,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4183.0,49,85.36734693877551
30682,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4184.0,49,85.38775510204081
30683,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4175.0,49,85.20408163265306
30684,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4179.0,49,85.28571428571429
30685,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4183.0,49,85.36734693877551
30686,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4181.0,49,85.3265306122449
30687,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4193.0,49,85.57142857142857
30688,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4175.0,49,85.20408163265306
30689,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4187.0,49,85.44897959183673
30690,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4191.0,50,83.82
30691,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30692,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4178.0,49,85.26530612244898
30693,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4174.0,49,85.18367346938776
30694,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,49,85.08163265306122
30695,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4173.0,49,85.16326530612245
30696,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4191.0,49,85.53061224489795
30697,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4193.0,49,85.57142857142857
30698,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4188.0,49,85.46938775510205
30699,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4175.0,49,85.20408163265306
30700,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,49,85.24489795918367
30701,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4183.0,49,85.36734693877551
30702,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30703,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4188.0,49,85.46938775510205
30704,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4197.0,49,85.65306122448979
30705,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4187.0,49,85.44897959183673
30706,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30707,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30708,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4197.0,49,85.65306122448979
30709,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4187.0,49,85.44897959183673
30710,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4187.0,49,85.44897959183673
30711,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4189.0,49,85.48979591836735
30712,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4195.0,49,85.61224489795919
30713,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30714,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4184.0,49,85.38775510204081
30715,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4182.0,49,85.34693877551021
30716,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,49,85.24489795918367
30717,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4176.0,49,85.22448979591837
30718,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4185.0,49,85.40816326530613
30719,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4168.0,49,85.06122448979592
30720,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30721,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30722,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4160.0,49,84.89795918367346
30723,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4170.0,49,85.10204081632654
30724,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4156.0,49,84.81632653061224
30725,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30726,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4149.0,49,84.6734693877551
30727,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30728,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4152.0,49,84.73469387755102
30729,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30730,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30731,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4164.0,49,84.9795918367347
30732,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30733,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30734,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,49,84.79591836734694
30735,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,50,83.54
30736,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4146.0,49,84.61224489795919
30737,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4158.0,49,84.85714285714286
30738,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30739,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4151.0,49,84.71428571428571
30740,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4170.0,49,85.10204081632654
30741,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4153.0,49,84.75510204081633
30742,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4145.0,49,84.59183673469387
30743,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30744,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4139.0,49,84.46938775510205
30745,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4161.0,49,84.91836734693878
30746,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4150.0,49,84.6938775510204
30747,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30748,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4158.0,49,84.85714285714286
30749,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4157.0,49,84.83673469387755
30750,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4147.0,49,84.63265306122449
30751,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30752,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4157.0,49,84.83673469387755
30753,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4168.0,49,85.06122448979592
30754,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4151.0,49,84.71428571428571
30755,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30756,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4164.0,49,84.9795918367347
30757,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4157.0,49,84.83673469387755
30758,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4178.0,49,85.26530612244898
30759,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4168.0,49,85.06122448979592
30760,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,49,84.79591836734694
30761,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4166.0,49,85.0204081632653
30762,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4160.0,49,84.89795918367346
30763,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4178.0,49,85.26530612244898
30764,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4181.0,49,85.3265306122449
30765,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,50,83.38
30766,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,49,84.79591836734694
30767,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4145.0,49,84.59183673469387
30768,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30769,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4164.0,49,84.9795918367347
30770,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4166.0,49,85.0204081632653
30771,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4160.0,49,84.89795918367346
30772,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,49,85.24489795918367
30773,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30774,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30775,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,49,85.08163265306122
30776,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30777,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4166.0,49,85.0204081632653
30778,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4183.0,49,85.36734693877551
30779,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4177.0,49,85.24489795918367
30780,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30781,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4174.0,49,85.18367346938776
30782,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,49,84.79591836734694
30783,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4176.0,49,85.22448979591837
30784,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30785,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4170.0,49,85.10204081632654
30786,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30787,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4171.0,49,85.12244897959184
30788,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,49,85.08163265306122
30789,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30790,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4160.0,49,84.89795918367346
30791,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30792,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4153.0,49,84.75510204081633
30793,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30794,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30795,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4146.0,48,86.375
30796,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,49,85.14285714285714
30797,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30798,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4147.0,48,86.39583333333333
30799,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,49,85.08163265306122
30800,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,48,86.5625
30801,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4158.0,49,84.85714285714286
30802,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30803,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4173.0,49,85.16326530612245
30804,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,49,84.79591836734694
30805,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30806,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30807,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4164.0,49,84.9795918367347
30808,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30809,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30810,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30811,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4175.0,49,85.20408163265306
30812,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4158.0,49,84.85714285714286
30813,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4172.0,48,86.91666666666667
30814,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4142.0,48,86.29166666666667
30815,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,48,86.64583333333333
30816,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30817,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4158.0,49,84.85714285714286
30818,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4160.0,49,84.89795918367346
30819,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4161.0,49,84.91836734693878
30820,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4156.0,49,84.81632653061224
30821,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30822,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30823,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30824,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4152.0,49,84.73469387755102
30825,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4144.0,49,84.57142857142857
30826,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4155.0,49,84.79591836734694
30827,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30828,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4157.0,49,84.83673469387755
30829,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4174.0,49,85.18367346938776
30830,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30831,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4169.0,49,85.08163265306122
30832,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30833,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4178.0,49,85.26530612244898
30834,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4167.0,49,85.04081632653062
30835,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4156.0,49,84.81632653061224
30836,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4152.0,49,84.73469387755102
30837,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4162.0,49,84.93877551020408
30838,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4151.0,49,84.71428571428571
30839,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4150.0,49,84.6938775510204
30840,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4146.0,49,84.61224489795919
30841,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4151.0,49,84.71428571428571
30842,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4152.0,49,84.73469387755102
30843,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4148.0,49,84.65306122448979
30844,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4151.0,49,84.71428571428571
30845,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4154.0,49,84.77551020408163
30846,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4149.0,49,84.6734693877551
30847,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4165.0,49,85.0
30848,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4152.0,49,84.73469387755102
30849,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4159.0,49,84.87755102040816
30850,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4153.0,49,84.75510204081633
30851,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4163.0,49,84.95918367346938
30852,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4150.0,49,84.6938775510204
30853,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4158.0,49,84.85714285714286
30854,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4160.0,49,84.89795918367346
30855,data/mat_data/Marion\Falls\Dataset MB1_06 PMF\29\29PM.csv,4152.0,49,84.73469387755102
